-473.4697 -124.9719
-473.4697 -74.9939
-473.4697 -24.9998
-473.4697 24.9998
-473.4697 74.9939
-473.4697 124.9719
-423.9018 -224.8361
-423.9018 -174.9228
-423.9018 -124.9719
-423.9018 -74.9939
-423.9018 -24.9998
-423.9018 24.9998
-423.9018 74.9939
-423.9018 124.9719
-423.9018 174.9228
-423.9018 224.8361
-374.2443 -324.5073
-374.2443 -274.7011
-374.2443 -224.8361
-374.2443 -174.9228
-374.2443 174.9228
-374.2443 224.8361
-374.2443 274.7011
-374.2443 324.5073
-324.5073 -374.2443
-324.5073 -324.5073
-324.5073 -274.7011
-324.5073 274.7011
-324.5073 324.5073
-324.5073 374.2443
-274.7011 -374.2443
-274.7011 -324.5073
-274.7011 324.5073
-274.7011 374.2443
-224.8361 -423.9018
-224.8361 -374.2443
-224.8361 374.2443
-224.8361 423.9018
-174.9228 -423.9018
-174.9228 -374.2443
-174.9228 374.2443
-174.9228 423.9018
-124.9719 -473.4697
-124.9719 -423.9018
-124.9719 423.9018
-124.9719 473.4697
-74.9939 -473.4697
-74.9939 -423.9018
-74.9939 423.9018
-74.9939 473.4697
-24.9998 -473.4697
-24.9998 -423.9018
-24.9998 423.9018
-24.9998 473.4697
24.9998 -473.4697
24.9998 -423.9018
24.9998 423.9018
24.9998 473.4697
74.9939 -473.4697
74.9939 -423.9018
74.9939 423.9018
74.9939 473.4697
124.9719 -473.4697
124.9719 -423.9018
124.9719 423.9018
124.9719 473.4697
174.9228 -423.9018
174.9228 -374.2443
174.9228 374.2443
174.9228 423.9018
224.8361 -423.9018
224.8361 -374.2443
224.8361 374.2443
224.8361 423.9018
274.7011 -374.2443
274.7011 -324.5073
274.7011 324.5073
274.7011 374.2443
324.5073 -374.2443
324.5073 -324.5073
324.5073 -274.7011
324.5073 274.7011
324.5073 324.5073
324.5073 374.2443
374.2443 -324.5073
374.2443 -274.7011
374.2443 -224.8361
374.2443 -174.9228
374.2443 174.9228
374.2443 224.8361
374.2443 274.7011
374.2443 324.5073
423.9018 -224.8361
423.9018 -174.9228
423.9018 -124.9719
423.9018 -74.9939
423.9018 -24.9998
423.9018 24.9998
423.9018 74.9939
423.9018 124.9719
423.9018 174.9228
423.9018 224.8361
473.4697 -124.9719
473.4697 -74.9939
473.4697 -24.9998
473.4697 24.9998
473.4697 74.9939
473.4697 124.9719
