1805.4000 -817.1337 -324.5073
1805.4000 -817.1337 -274.7011
1805.4000 -817.1337 -224.8361
1805.4000 -817.1337 -174.9228
1805.4000 -817.1337 -124.9719
1805.4000 -817.1337 -74.9939
1805.4000 -817.1337 -24.9998
1805.4000 -817.1337 24.9998
1805.4000 -817.1337 74.9939
1805.4000 -817.1337 124.9719
1805.4000 -817.1337 174.9228
1805.4000 -817.1337 224.8361
1805.4000 -817.1337 274.7011
1805.4000 -817.1337 324.5073
1805.4000 -768.4574 -374.2443
1805.4000 -768.4574 -324.5073
1805.4000 -768.4574 -274.7011
1805.4000 -768.4574 -224.8361
1784.7300 -768.4574 -174.9228
1784.7300 -768.4574 -124.9719
1784.7300 -768.4574 -74.9939
1784.7300 -768.4574 -24.9998
1784.7300 -768.4574 24.9998
1784.7300 -768.4574 74.9939
1784.7300 -768.4574 124.9719
1784.7300 -768.4574 174.9228
1805.4000 -768.4574 224.8361
1805.4000 -768.4574 274.7011
1805.4000 -768.4574 324.5073
1805.4000 -768.4574 374.2443
1805.4000 -719.6271 -423.9018
1805.4000 -719.6271 -374.2443
1784.7300 -719.6271 -324.5073
1784.7300 -719.6271 -274.7011
1784.7300 -719.6271 -224.8361
1784.7300 -719.6271 -174.9228
1784.7300 -719.6271 -124.9719
1784.7300 -719.6271 -74.9939
1784.7300 -719.6271 -24.9998
1784.7300 -719.6271 24.9998
1784.7300 -719.6271 74.9939
1784.7300 -719.6271 124.9719
1784.7300 -719.6271 174.9228
1784.7300 -719.6271 224.8361
1784.7300 -719.6271 274.7011
1784.7300 -719.6271 324.5073
1805.4000 -719.6271 374.2443
1805.4000 -719.6271 423.9018
1805.4000 -670.6511 -473.4697
1784.7300 -670.6511 -423.9018
1784.7300 -670.6511 -374.2443
1784.7300 -670.6511 -324.5073
1784.7300 -670.6511 -274.7011
1784.7300 -670.6511 -224.8361
1763.2600 -670.6511 -174.9228
1763.2600 -670.6511 -124.9719
1763.2600 -670.6511 -74.9939
1763.2600 -670.6511 -24.9998
1763.2600 -670.6511 24.9998
1763.2600 -670.6511 74.9939
1763.2600 -670.6511 124.9719
1763.2600 -670.6511 174.9228
1784.7300 -670.6511 224.8361
1784.7300 -670.6511 274.7011
1784.7300 -670.6511 324.5073
1784.7300 -670.6511 374.2443
1784.7300 -670.6511 423.9018
1805.4000 -670.6511 473.4697
1805.4000 -621.5383 -522.9382
1784.7300 -621.5383 -473.4697
1784.7300 -621.5383 -423.9018
1784.7300 -621.5383 -374.2443
1784.7300 -621.5383 -324.5073
1763.2600 -621.5383 -274.7011
1763.2600 -621.5383 -224.8361
1763.2600 -621.5383 -174.9228
1763.2600 -621.5383 -124.9719
1763.2600 -621.5383 -74.9939
1763.2600 -621.5383 -24.9998
1763.2600 -621.5383 24.9998
1763.2600 -621.5383 74.9939
1763.2600 -621.5383 124.9719
1763.2600 -621.5383 174.9228
1763.2600 -621.5383 224.8361
1763.2600 -621.5383 274.7011
1784.7300 -621.5383 324.5073
1784.7300 -621.5383 374.2443
1784.7300 -621.5383 423.9018
1784.7300 -621.5383 473.4697
1805.4000 -621.5383 522.9382
1805.4000 -572.2976 -572.2976
1784.7300 -572.2976 -522.9382
1784.7300 -572.2976 -473.4697
1784.7300 -572.2976 -423.9018
1763.2600 -572.2976 -374.2443
1763.2600 -572.2976 -324.5073
1763.2600 -572.2976 -274.7011
1763.2600 -572.2976 -224.8361
1763.2600 -572.2976 -174.9228
1745.0699 -572.2976 -124.9719
1745.0699 -572.2976 -74.9939
1745.0699 -572.2976 -24.9998
1745.0699 -572.2976 24.9998
1745.0699 -572.2976 74.9939
1745.0699 -572.2976 124.9719
1763.2600 -572.2976 174.9228
1763.2600 -572.2976 224.8361
1763.2600 -572.2976 274.7011
1763.2600 -572.2976 324.5073
1763.2600 -572.2976 374.2443
1784.7300 -572.2976 423.9018
1784.7300 -572.2976 473.4697
1784.7300 -572.2976 522.9382
1805.4000 -572.2976 572.2976
1805.4000 -522.9382 -621.5383
1784.7300 -522.9382 -572.2976
1784.7300 -522.9382 -522.9382
1784.7300 -522.9382 -473.4697
1763.2600 -522.9382 -423.9018
1763.2600 -522.9382 -374.2443
1763.2600 -522.9382 -324.5073
1745.0699 -522.9382 -274.7011
1745.0699 -522.9382 -224.8361
1745.0699 -522.9382 -174.9228
1745.0699 -522.9382 -124.9719
1745.0699 -522.9382 -74.9939
1745.0699 -522.9382 -24.9998
1745.0699 -522.9382 24.9998
1745.0699 -522.9382 74.9939
1745.0699 -522.9382 124.9719
