#x APD S5345
200.01 1.73
219.59 7.51
239.6 16.94
260.05 26.95
280.01 22.15
300.19 70.05
319.32 70.83
340.59 73.14
360.57 74.12
380.55 74.13
400.56 81.25
420.52 77.61
440.5 78.19
460.9 77.24
480.45 76.48
500.43 77.26
520.84 78.04
540.82 78.24
560.8 78.06
580.78 79.22
600.34 79.23
