       6.7299876      -0.17271822
       9.5382411       -38.130438
       13.689537       0.74023186
       36.481974        1.8877523
       65.749999     -0.012337005
       75.457447       0.74023186
        78.08348         2.751741
       95.266226        5.2705019
       120.82023        4.9041407
       135.65485        1.3448026
      -141.63626      -0.65386919
      -124.57659       -1.3201249
      -75.539765       -1.4805327
      -72.368907       0.49348364
      -47.717059      -0.99932575
      -26.477718        1.1843996
      -3.4399853       0.28375178
      -1.2298156       -1.6039276
     -0.46997571      -0.93763578
       118.52436        12.946326
       90.361188         -67.5601
      -50.889739       -80.069797
       121.83317       -55.007053
       136.01893       -21.258669
       138.53184       -34.950154
       145.23477       -5.7298405
       159.49259       -16.953721
       165.05251       -30.735179
      -169.38499       -29.582031
       140.35384         14.60806
       167.76491       -15.590052
      -170.72848       -25.296089
         170.619       -4.6785966
       153.13189        11.511102
       178.42077       -7.4787934
      -176.01489        -10.08291
       170.27698        6.9704995
      -143.19397       -13.077415
      -170.70641        3.9372221
       -153.6792       -1.4805327
      -98.570647       -18.659509
       149.88009        35.588823
       150.43535        39.537815
      -128.74149        17.880439
      -116.21552        24.176143
       107.91277        61.966531
      -69.694707       -1.1103693
      -64.518757        62.555363
      -49.357559        57.027428
      -35.533176         75.34188
       -54.95482       -24.810239
      -48.927214        23.464694
       113.01181        34.891433
       18.040313        83.432942
       64.621282        66.278102
      -43.717691      -0.92529788
      -18.028206        41.522135
      -15.660848         32.18713
      -9.4411085        16.307067
       2.4561969        26.485377
      -24.019333       -4.5426484
       16.385214        25.235873
      -6.6861335        3.0603865
       79.664108        39.999912
       4.7732957        4.7651165
       16.608237        12.084212
      0.16999964      -0.18505527
       7.5156861       -3.0480398
       17.509455        3.1221213
       54.663803        24.930473
      -42.553465       -30.758954
        18.37968      -0.53049548
       31.818517        7.1709591
       11.727254       -7.6634206
       83.451786        30.604389
       3.1169754       -16.392428
       8.7065055       -14.391577
       34.798111      -0.93763578
       4.8269008       -32.239964
       18.069255       -31.856136
       75.300144        -1.455854
       53.004795       -19.097686
        80.18672       0.81425771
       54.792515       -21.711379
       106.50112         3.875458
       72.311804       -44.462554
       105.04481       -28.467547
       171.27054       -26.785539
       149.01127        12.627604
      -139.92675       -21.796248
      -155.62979       -12.807679
      -94.104214        -20.04965
      -95.718015       0.57984479
       127.38704        46.071763
      -62.451221       -19.182709
      -64.713252        66.239489
      -53.738393        55.456082
      -42.966594         67.05714
      0.48500579          85.7107
      -46.689634       0.35777445
       -13.93498        43.698609
      -6.4442374        15.345811
      -19.916397       -1.7149866
      -32.100757       -15.842956
       11.564354        21.820492
      -1.2196698        2.0975522
       -8.128496        -10.08291
       5.9562842       -10.844479
       39.149978     -0.098696069
       24.204387       -10.156589
       25.794141       -24.990579
       51.776753       -66.785192
       4.8637884       -17.640632
       149.51937       -33.545122
       -158.5902       -24.248555
        169.2751        14.289806
       25.819736       0.40712311
       40.077085       -1.0856928
       79.534126         2.295025
       81.212061         1.258431
       93.891543        9.5087002
      -79.403559       -42.185738
       169.28402        -18.06295
       112.55689        65.808016
      -45.006323        75.072882
       77.967015         36.93814
       27.307224        1.2831084
        27.89629       -23.513036
       35.621138       -66.979519
      -13.831735       -66.668408
       101.19597       -17.904776
