       160.48861       -10.860375
       -157.5844       -33.309666
         103.711        32.914137
      -48.685134        23.785917
      -20.348733       -32.488507
      -38.650631        37.427802
       164.04003        12.819925
      -94.539515        21.137611
      -43.324526        33.639262
       90.766092        55.295859
       2.6865228        79.800601
       32.932668       -36.196475
       148.08763       -16.307067
      -68.935181        28.018657
       65.439275        81.594836
      -35.140609        81.047396
      -57.384054         27.91093
      -14.996957        62.524983
       15.950423        77.990313
       28.641399       -19.656997
      -6.8098296       -73.867108
