      -41.330611        72.665242
      -37.476431        65.768703
       74.133702       -45.771609
       66.460482       -46.195532
      -40.977885        72.775222
       82.683873        53.544553
       104.42942        73.269824
       54.449103        46.510235
      -150.32569       -34.550617
      -134.50743        43.072338
      -21.489192        52.665016
        133.9174       -46.790805
      -165.57272       -25.368333
      -120.51885       -42.025711
      -166.70642       -13.555129
      -10.993265        16.380234
       13.048159        -60.93452
       76.948584       -31.761517
      -37.396747        20.729324
       64.342096       -83.155602
       120.45865       -52.240618
      -52.393237       -70.294213
      -147.54836       -39.999912
       -148.9648       -30.818383
      -107.26733       -39.514687
      -99.853264        -37.62575
       133.28501        34.039098
      -153.13665        21.961267
       152.15328        39.329594
       -144.5632        38.547692
      -131.52465        29.665474
       127.37926        41.487768
       141.87451        53.090349
       123.56155        56.423589
       119.92146        51.136537
      -69.278062        51.804216
      -57.649116        84.000187
      -39.636261        87.131651
       -30.33478        86.157026
      -43.169219        68.711098
      -47.142234        35.114515
       65.828652        73.027495
      -4.6914554        82.155978
      -19.750325         58.89708
      -7.3713269        47.942589
       24.082466        51.552776
       19.290441        48.757164
       43.761514        54.771349
      -7.6629501         20.02533
       50.622632        50.378157
       11.897883        13.301732
       71.955991        38.397083
        16.59274       -16.249971
     -0.78893065       -30.901568
      -8.6594321       -39.375876
       34.828361       -29.731637
      -6.2570676       -48.213031
       91.641664       -12.848159
       89.094165        -49.17817
