#x Intevac clean
249.74 0.41
259.94 0.41
269.71 0.23
279.92 0.81
290.13 2.54
299.91 4.66
310.12 6.59
319.91 8.33
330.12 10.25
339.91 12.76
350.11 12.96
360.33 17.38
370.12 21.04
390.12 25.28
400.74 25.1
420.32 31.07
440.32 35.5
460.32 40.32
480.31 43.4
500.72 45.14
520.7 45.54
540.68 45.55
560.65 44.02
580.63 44.22
600.6 40.77
