   2.7553643e-15              -90
       9.2632646       -88.072514
        14.65407       -85.094259
       19.037454        -81.54938
       22.815326       -77.574761
       26.150865       -73.242945
       29.120402       -68.614932
       31.777628       -63.723853
       34.152057       -58.605017
       36.265316       -53.285151
        38.13285       -47.786432
       39.762477       -42.140025
       41.164179       -36.359887
       42.342905       -30.468239
        43.30369       -24.477783
       44.046537       -18.428522
       44.577164       -12.308773
       44.894436       -6.1610554
              45                0
       44.894436        6.1610554
       44.577164        12.308773
       44.046537        18.428522
        43.30369        24.477783
       42.342905        30.468239
       41.164179        36.359887
       39.762477        42.140025
        38.13285        47.786432
       36.265316        53.285151
       34.152057        58.605017
       31.777628        63.723853
       29.120402        68.614932
       26.150865        73.242945
       22.815326        77.574761
       19.037454         81.54938
        14.65407        85.094259
       9.2632646        88.072514
   2.7553643e-15               90
  -2.7553643e-15               90
      -9.2632646        88.072514
       -14.65407        85.094259
      -19.037454         81.54938
      -22.815326        77.574761
      -26.150865        73.242945
      -29.120402        68.614932
      -31.777628        63.723853
      -34.152057        58.605017
      -36.265316        53.285151
       -38.13285        47.786432
      -39.762477        42.140025
      -41.164179        36.359887
      -42.342905        30.468239
       -43.30369        24.477783
      -44.046537        18.428522
      -44.577164        12.308773
      -44.894436        6.1610554
             -45                0
      -44.894436       -6.1610554
      -44.577164       -12.308773
      -44.046537       -18.428522
       -43.30369       -24.477783
      -42.342905       -30.468239
      -41.164179       -36.359887
      -39.762477       -42.140025
       -38.13285       -47.786432
      -36.265316       -53.285151
      -34.152057       -58.605017
      -31.777628       -63.723853
      -29.120402       -68.614932
      -26.150865       -73.242945
      -22.815326       -77.574761
      -19.037454        -81.54938
       -14.65407       -85.094259
      -9.2632646       -88.072514
  -2.7553643e-15              -90
