   5.5107286e-15              -90
       18.526529       -88.072514
        29.30814       -85.094259
       38.074908        -81.54938
       45.630652       -77.574761
        52.30173       -73.242945
       58.240803       -68.614932
       63.555256       -63.723853
       68.304114       -58.605017
       72.530633       -53.285151
         76.2657       -47.786432
       79.524954       -42.140025
       82.328359       -36.359887
        84.68581       -30.468239
       86.607379       -24.477783
       88.093073       -18.428522
       89.154327       -12.308773
       89.788871       -6.1610554
              90                0
       89.788871        6.1610554
       89.154327        12.308773
       88.093073        18.428522
       86.607379        24.477783
        84.68581        30.468239
       82.328359        36.359887
       79.524954        42.140025
         76.2657        47.786432
       72.530633        53.285151
       68.304114        58.605017
       63.555256        63.723853
       58.240803        68.614932
        52.30173        73.242945
       45.630652        77.574761
       38.074908         81.54938
        29.30814        85.094259
       18.526529        88.072514
   5.5107286e-15               90
  -5.5107286e-15               90
      -18.526529        88.072514
       -29.30814        85.094259
      -38.074908         81.54938
      -45.630652        77.574761
       -52.30173        73.242945
      -58.240803        68.614932
      -63.555256        63.723853
      -68.304114        58.605017
      -72.530633        53.285151
        -76.2657        47.786432
      -79.524954        42.140025
      -82.328359        36.359887
       -84.68581        30.468239
      -86.607379        24.477783
      -88.093073        18.428522
      -89.154327        12.308773
      -89.788871        6.1610554
             -90                0
      -89.788871       -6.1610554
      -89.154327       -12.308773
      -88.093073       -18.428522
      -86.607379       -24.477783
       -84.68581       -30.468239
      -82.328359       -36.359887
      -79.524954       -42.140025
        -76.2657       -47.786432
      -72.530633       -53.285151
      -68.304114       -58.605017
      -63.555256       -63.723853
      -58.240803       -68.614932
       -52.30173       -73.242945
      -45.630652       -77.574761
      -38.074908        -81.54938
       -29.30814       -85.094259
      -18.526529       -88.072514
  -5.5107286e-15              -90
