-817.1337 -324.5073 113.6783
-817.1337 -274.7011 109.2895
-817.1337 -224.8361 105.6263
-817.1337 -174.9228 102.6920
-817.1337 -124.9719 100.4890
-817.1337 -74.9939 99.0194
-817.1337 -24.9998 98.2842
-817.1337 24.9998 98.2842
-817.1337 74.9939 99.0194
-817.1337 124.9719 100.4890
-817.1337 174.9228 102.6920
-817.1337 224.8361 105.6263
-817.1337 274.7011 109.2895
-817.1337 324.5073 113.6783
-768.4574 -374.2443 107.4391
-768.4574 -324.5073 102.3282
-768.4574 -274.7011 97.9393
-768.4574 -224.8361 94.2762
-768.4574 -174.9228 91.3419
-768.4574 -124.9719 89.1389
-768.4574 -74.9939 87.6692
-768.4574 -24.9998 86.9341
-768.4574 24.9998 86.9341
-768.4574 74.9939 87.6692
-768.4574 124.9719 89.1389
-768.4574 174.9228 91.3419
-768.4574 224.8361 94.2762
-768.4574 274.7011 97.9393
-768.4574 324.5073 102.3282
-768.4574 374.2443 107.4391
-719.6271 -423.9018 102.5817
-719.6271 -374.2443 96.7532
-719.6271 -324.5073 91.6424
-719.6271 -274.7011 87.2535
-719.6271 -224.8361 83.5904
-719.6271 -174.9228 80.6560
-719.6271 -124.9719 78.4531
-719.6271 -74.9939 76.9834
-719.6271 -24.9998 76.2482
-719.6271 24.9998 76.2482
-719.6271 74.9939 76.9834
-719.6271 124.9719 78.4531
-719.6271 174.9228 80.6560
-719.6271 224.8361 83.5904
-719.6271 274.7011 87.2535
-719.6271 324.5073 91.6424
-719.6271 374.2443 96.7532
-719.6271 423.9018 102.5817
-670.6511 -473.4697 99.1098
-670.6511 -423.9018 92.5685
-670.6511 -374.2443 86.7400
-670.6511 -324.5073 81.6291
-670.6511 -274.7011 77.2402
-670.6511 -224.8361 73.5771
-670.6511 -174.9228 70.6428
-670.6511 -124.9719 68.4398
-670.6511 -74.9939 66.9702
-670.6511 -24.9998 66.2350
-670.6511 24.9998 66.2350
-670.6511 74.9939 66.9702
-670.6511 124.9719 68.4398
-670.6511 174.9228 70.6428
-670.6511 224.8361 73.5771
-670.6511 274.7011 77.2402
-670.6511 324.5073 81.6291
-670.6511 374.2443 86.7400
-670.6511 423.9018 92.5685
-670.6511 473.4697 99.1098
-621.5383 -522.9382 97.0256
-621.5383 -473.4697 89.7770
-621.5383 -423.9018 83.2357
-621.5383 -374.2443 77.4072
-621.5383 -324.5073 72.2963
-621.5383 -274.7011 67.9074
-621.5383 -224.8361 64.2443
-621.5383 -174.9228 61.3100
-621.5383 -124.9719 59.1070
-621.5383 -74.9939 57.6373
-621.5383 -24.9998 56.9022
-621.5383 24.9998 56.9022
-621.5383 74.9939 57.6373
-621.5383 124.9719 59.1070
-621.5383 174.9228 61.3100
-621.5383 224.8361 64.2443
-621.5383 274.7011 67.9074
-621.5383 324.5073 72.2963
-621.5383 374.2443 77.4072
-621.5383 423.9018 83.2357
-621.5383 473.4697 89.7770
-621.5383 522.9382 97.0256
-572.2976 -572.2976 96.3307
-572.2976 -522.9382 88.3807
-572.2976 -473.4697 81.1321
-572.2976 -423.9018 74.5908
-572.2976 -374.2443 68.7622
-572.2976 -324.5073 63.6514
-572.2976 -274.7011 59.2625
-572.2976 -224.8361 55.5994
-572.2976 -174.9228 52.6651
-572.2976 -124.9719 50.4621
-572.2976 -74.9939 48.9924
-572.2976 -24.9998 48.2573
-572.2976 24.9998 48.2573
-572.2976 74.9939 48.9924
-572.2976 124.9719 50.4621
-572.2976 174.9228 52.6651
-572.2976 224.8361 55.5994
-572.2976 274.7011 59.2625
-572.2976 324.5073 63.6514
-572.2976 374.2443 68.7622
-572.2976 423.9018 74.5908
-572.2976 473.4697 81.1321
-572.2976 522.9382 88.3807
-572.2976 572.2976 96.3307
-522.9382 -621.5383 97.0256
-522.9382 -572.2976 88.3807
-522.9382 -522.9382 80.4307
-522.9382 -473.4697 73.1821
-522.9382 -423.9018 66.6407
-522.9382 -374.2443 60.8122
-522.9382 -324.5073 55.7014
-522.9382 -274.7011 51.3125
-522.9382 -224.8361 47.6494
-522.9382 -174.9228 44.7151
-522.9382 -124.9719 42.5121
-522.9382 -74.9939 41.0424
-522.9382 -24.9998 40.3073
-522.9382 24.9998 40.3073
-522.9382 74.9939 41.0424
-522.9382 124.9719 42.5121
-522.9382 174.9228 44.7151
-522.9382 224.8361 47.6494
-522.9382 274.7011 51.3125
-522.9382 324.5073 55.7014
-522.9382 374.2443 60.8122
-522.9382 423.9018 66.6407
-522.9382 473.4697 73.1821
-522.9382 522.9382 80.4307
-522.9382 572.2976 88.3807
-522.9382 621.5383 97.0256
-473.4697 -670.6511 99.1098
-473.4697 -621.5383 89.7770
-473.4697 -572.2976 81.1321
-473.4697 -522.9382 73.1821
-473.4697 -473.4697 65.9334
-473.4697 -423.9018 59.3921
-473.4697 -374.2443 53.5636
-473.4697 -324.5073 48.4527
-473.4697 -274.7011 44.0639
-473.4697 -224.8361 40.4007
-473.4697 -174.9228 37.4664
-473.4697 -124.9719 35.2635
-473.4697 -74.9939 33.7938
-473.4697 -24.9998 33.0586
-473.4697 24.9998 33.0586
-473.4697 74.9939 33.7938
-473.4697 124.9719 35.2635
-473.4697 174.9228 37.4664
-473.4697 224.8361 40.4007
-473.4697 274.7011 44.0639
-473.4697 324.5073 48.4527
-473.4697 374.2443 53.5636
-473.4697 423.9018 59.3921
-473.4697 473.4697 65.9334
-473.4697 522.9382 73.1821
-473.4697 572.2976 81.1321
-473.4697 621.5383 89.7770
-473.4697 670.6511 99.1098
-423.9018 -719.6271 102.5817
-423.9018 -670.6511 92.5685
-423.9018 -621.5383 83.2357
-423.9018 -572.2976 74.5908
-423.9018 -522.9382 66.6407
-423.9018 -473.4697 59.3921
-423.9018 -423.9018 52.8508
-423.9018 -374.2443 47.0223
-423.9018 -324.5073 41.9114
-423.9018 -274.7011 37.5226
-423.9018 -224.8361 33.8594
-423.9018 -174.9228 30.9251
-423.9018 -124.9719 28.7222
-423.9018 -74.9939 27.2525
-423.9018 -24.9998 26.5173
-423.9018 24.9998 26.5173
-423.9018 74.9939 27.2525
-423.9018 124.9719 28.7222
-423.9018 174.9228 30.9251
-423.9018 224.8361 33.8594
-423.9018 274.7011 37.5226
-423.9018 324.5073 41.9114
-423.9018 374.2443 47.0223
-423.9018 423.9018 52.8508
-423.9018 473.4697 59.3921
-423.9018 522.9382 66.6407
-423.9018 572.2976 74.5908
-423.9018 621.5383 83.2357
-423.9018 670.6511 92.5685
-423.9018 719.6271 102.5817
-374.2443 -768.4574 107.4391
-374.2443 -719.6271 96.7532
-374.2443 -670.6511 86.7400
-374.2443 -621.5383 77.4072
-374.2443 -572.2976 68.7622
-374.2443 -522.9382 60.8122
-374.2443 -473.4697 53.5636
-374.2443 -423.9018 47.0223
-374.2443 -374.2443 41.1938
-374.2443 -324.5073 36.0829
-374.2443 -274.7011 31.6941
-374.2443 -224.8361 28.0309
-374.2443 -174.9228 25.0966
-374.2443 -124.9719 22.8936
-374.2443 -74.9939 21.4240
-374.2443 -24.9998 20.6888
-374.2443 24.9998 20.6888
-374.2443 74.9939 21.4240
-374.2443 124.9719 22.8936
-374.2443 174.9228 25.0966
-374.2443 224.8361 28.0309
-374.2443 274.7011 31.6941
-374.2443 324.5073 36.0829
-374.2443 374.2443 41.1938
-374.2443 423.9018 47.0223
-374.2443 473.4697 53.5636
-374.2443 522.9382 60.8122
-374.2443 572.2976 68.7622
-374.2443 621.5383 77.4072
-374.2443 670.6511 86.7400
-374.2443 719.6271 96.7532
-374.2443 768.4574 107.4391
-324.5073 -817.1337 113.6783
-324.5073 -768.4574 102.3282
-324.5073 -719.6271 91.6424
-324.5073 -670.6511 81.6291
-324.5073 -621.5383 72.2963
-324.5073 -572.2976 63.6514
-324.5073 -522.9382 55.7014
-324.5073 -473.4697 48.4527
-324.5073 -423.9018 41.9114
-324.5073 -374.2443 36.0829
-324.5073 -324.5073 30.9721
-324.5073 -274.7011 26.5832
-324.5073 -224.8361 22.9200
-324.5073 -174.9228 19.9857
-324.5073 -124.9719 17.7828
-324.5073 -74.9939 16.3131
-324.5073 -24.9998 15.5779
-324.5073 24.9998 15.5779
-324.5073 74.9939 16.3131
-324.5073 124.9719 17.7828
-324.5073 174.9228 19.9857
-324.5073 224.8361 22.9200
-324.5073 274.7011 26.5832
-324.5073 324.5073 30.9721
-324.5073 374.2443 36.0829
-324.5073 423.9018 41.9114
-324.5073 473.4697 48.4527
-324.5073 522.9382 55.7014
-324.5073 572.2976 63.6514
-324.5073 621.5383 72.2963
-324.5073 670.6511 81.6291
-324.5073 719.6271 91.6424
-324.5073 768.4574 102.3282
-324.5073 817.1337 113.6783
-274.7011 -817.1337 109.2895
-274.7011 -768.4574 97.9393
-274.7011 -719.6271 87.2535
-274.7011 -670.6511 77.2402
-274.7011 -621.5383 67.9074
-274.7011 -572.2976 59.2625
-274.7011 -522.9382 51.3125
-274.7011 -473.4697 44.0639
-274.7011 -423.9018 37.5226
-274.7011 -374.2443 31.6941
-274.7011 -324.5073 26.5832
-274.7011 -274.7011 22.1943
-274.7011 -224.8361 18.5312
-274.7011 -174.9228 15.5969
-274.7011 -124.9719 13.3939
-274.7011 -74.9939 11.9242
-274.7011 -24.9998 11.1891
-274.7011 24.9998 11.1891
-274.7011 74.9939 11.9242
-274.7011 124.9719 13.3939
-274.7011 174.9228 15.5969
-274.7011 224.8361 18.5312
-274.7011 274.7011 22.1943
-274.7011 324.5073 26.5832
-274.7011 374.2443 31.6941
-274.7011 423.9018 37.5226
-274.7011 473.4697 44.0639
-274.7011 522.9382 51.3125
-274.7011 572.2976 59.2625
-274.7011 621.5383 67.9074
-274.7011 670.6511 77.2402
-274.7011 719.6271 87.2535
-274.7011 768.4574 97.9393
-274.7011 817.1337 109.2895
-224.8361 -817.1337 105.6263
-224.8361 -768.4574 94.2762
-224.8361 -719.6271 83.5904
-224.8361 -670.6511 73.5771
-224.8361 -621.5383 64.2443
-224.8361 -572.2976 55.5994
-224.8361 -522.9382 47.6494
-224.8361 -473.4697 40.4007
-224.8361 -423.9018 33.8594
-224.8361 -374.2443 28.0309
-224.8361 -324.5073 22.9200
-224.8361 -274.7011 18.5312
-224.8361 -224.8361 14.8680
-224.8361 -174.9228 11.9337
-224.8361 -124.9719 9.7308
-224.8361 -74.9939 8.2611
-224.8361 -24.9998 7.5259
-224.8361 24.9998 7.5259
-224.8361 74.9939 8.2611
