13.7143 0.859285
18.2857 1.38248
22.8571 1.91969
27.4286 2.46577
32 3.01796
36.5714 3.57463
41.1429 4.13472
45.7143 4.69751
50.2857 5.26248
54.8571 5.82925
59.4286 6.39754
